TEAM_NAME,GAME_DATE,pts,ou_open,ou_close,ml,spread_open,spread_close,GAME_ID,TEAM_ID
Boston Celtics,2016-12-05,106,219.5,218.0,190,4.5,5.5,21600311,1610612738
Brooklyn Nets,2016-12-05,113,217.0,218.0,235,4.5,6.5,21600306,1610612751
Washington Wizards,2016-12-05,118,217.0,218.0,-275,4.5,6.5,21600306,1610612764
Portland Trail Blazers,2016-12-05,112,216.5,212.5,155,6.5,4.0,21600308,1610612757
Chicago Bulls,2016-12-05,110,216.5,212.5,-175,-6.5,-4.0,21600308,1610612741
Los Angeles Lakers,2016-12-05,101,197.5,198.0,160,2.5,4.0,21600313,1610612747
Utah Jazz,2016-12-05,107,197.5,198.0,-180,2.5,4.0,21600313,1610612762
Golden State Warriors,2016-12-05,142,221.0,224.0,-2100,-13.5,-15.0,21600314,1610612744
Indiana Pacers,2016-12-05,106,221.0,224.0,1100,13.5,15.0,21600314,1610612754
Denver Nuggets,2016-12-05,106,211.0,210.0,-165,4.0,3.5,21600304,1610612743
Philadelphia 76ers,2016-12-05,98,211.0,210.0,145,4.0,3.5,21600304,1610612755
Oklahoma City Thunder,2016-12-04,101,213.0,214.5,-260,-6.0,-6.0,21600301,1610612760
New Orleans Pelicans,2016-12-04,92,213.0,214.5,210,6.0,6.0,21600301,1610612740
Orlando Magic,2016-12-04,98,192.0,195.5,260,7.0,7.5,21600300,1610612753
Detroit Pistons,2016-12-04,92,192.0,195.5,-325,-7.0,-7.5,21600300,1610612765
Los Angeles Clippers,2016-12-04,102,204.0,207.0,-750,-12.0,-11.5,21600303,1610612746
Indiana Pacers,2016-12-04,111,204.0,207.0,550,12.0,11.5,21600303,1610612754
Sacramento Kings,2016-12-04,98,210.0,209.5,-105,3.0,1.0,21600302,1610612758
New York Knicks,2016-12-04,106,210.0,209.5,-115,-3.0,-1.0,21600302,1610612752
Los Angeles Lakers,2016-12-03,100,203.0,198.0,125,0.0,2.5,21600295,1610612747
Memphis Grizzlies,2016-12-03,103,203.0,198.0,-145,-0.0,-2.5,21600295,1610612763
Toronto Raptors,2016-12-03,128,207.0,206.5,-400,-8.5,-8.5,21600293,1610612761
Atlanta Hawks,2016-12-03,84,207.0,206.5,330,8.5,8.5,21600293,1610612737
Minnesota Timberwolves,2016-12-03,125,206.5,211.0,210,5.5,6.0,21600292,1610612750
Charlotte Hornets,2016-12-03,120,206.5,211.0,-250,-5.5,-6.0,21600292,1610612766
Brooklyn Nets,2016-12-03,103,217.0,214.5,425,9.5,10.0,21600291,1610612751
Milwaukee Bucks,2016-12-03,112,217.0,214.5,-550,-9.5,-10.0,21600291,1610612749
Chicago Bulls,2016-12-03,82,189.0,190.5,-165,5.5,3.5,21600296,1610612741
Dallas Mavericks,2016-12-03,107,189.0,190.5,145,5.5,3.5,21600296,1610612742
Utah Jazz,2016-12-03,105,197.5,200.5,-310,-5.5,-7.5,21600297,1610612762
Denver Nuggets,2016-12-03,98,197.5,200.5,260,5.5,7.5,21600297,1610612743
Portland Trail Blazers,2016-12-03,99,214.5,216.0,-245,-6.5,-6.0,21600298,1610612757
Miami Heat,2016-12-03,92,214.5,216.0,205,6.5,6.0,21600298,1610612748
Phoenix Suns,2016-12-03,109,228.5,228.0,1600,16.5,16.5,21600299,1610612756
Golden State Warriors,2016-12-03,138,228.5,228.0,-6000,-16.5,-16.5,21600299,1610612744
Boston Celtics,2016-12-03,107,205.0,207.5,-550,8.5,10.0,21600294,1610612738
Philadelphia 76ers,2016-12-03,106,205.0,207.5,425,8.5,10.0,21600294,1610612755
Los Angeles Clippers,2016-12-02,114,207.0,205.5,-180,4.5,4.0,21600287,1610612746
New Orleans Pelicans,2016-12-02,96,207.0,205.5,160,4.5,4.0,21600287,1610612740
Los Angeles Lakers,2016-12-02,80,216.0,214.0,400,10.5,9.5,21600284,1610612747
Toronto Raptors,2016-12-02,113,216.0,214.0,-500,-10.5,-9.5,21600284,1610612761
Denver Nuggets,2016-12-02,110,222.0,221.5,-160,-1.5,-3.5,21600290,1610612743
Houston Rockets,2016-12-02,128,222.0,221.5,140,1.5,3.5,21600290,1610612745
Detroit Pistons,2016-12-02,121,194.0,199.5,105,3.5,1.5,21600288,1610612765
Atlanta Hawks,2016-12-02,85,194.0,199.5,-125,-3.5,-1.5,21600288,1610612737
Sacramento Kings,2016-12-02,92,208.0,210.5,210,7.0,6.0,21600283,1610612758
Boston Celtics,2016-12-02,97,208.0,210.5,-250,-7.0,-6.0,21600283,1610612738
Minnesota Timberwolves,2016-12-02,114,210.0,210.5,-145,3.5,2.5,21600285,1610612750
New York Knicks,2016-12-02,118,210.0,210.5,125,3.5,2.5,21600285,1610612752
Cleveland Cavaliers,2016-12-02,105,210.0,209.0,-120,1.5,1.5,21600286,1610612739
Chicago Bulls,2016-12-02,111,210.0,209.0,100,1.5,1.5,21600286,1610612741
Washington Wizards,2016-12-02,105,203.0,204.0,375,9.0,9.0,21600289,1610612764
San Antonio Spurs,2016-12-02,107,203.0,204.0,-450,-9.0,-9.0,21600289,1610612759
Philadelphia 76ers,2016-12-02,88,196.0,198.5,-110,-1.0,-0.0,21600282,1610612755
Orlando Magic,2016-12-02,105,196.0,198.5,-110,1.0,0.0,21600282,1610612753
Orlando Magic,2016-12-01,94,181.5,191.0,-170,2.0,4.0,21600278,1610612753
Memphis Grizzlies,2016-12-01,95,181.5,191.0,150,2.0,4.0,21600278,1610612763
Charlotte Hornets,2016-12-01,97,194.0,192.5,-1000,-9.5,-12.0,21600276,1610612766
Dallas Mavericks,2016-12-01,87,194.0,192.5,650,9.5,12.0,21600276,1610612742
Utah Jazz,2016-12-01,110,189.0,186.5,-270,-9.0,-6.5,21600280,1610612762
Miami Heat,2016-12-01,111,189.0,186.5,230,9.0,6.5,21600280,1610612748
Los Angeles Clippers,2016-12-01,113,215.5,215.0,150,4.0,3.5,21600279,1610612746
Cleveland Cavaliers,2016-12-01,94,215.5,215.0,-170,-4.0,-3.5,21600279,1610612739
Brooklyn Nets,2016-12-01,93,216.5,215.0,180,3.5,5.5,21600277,1610612751
Milwaukee Bucks,2016-12-01,111,216.5,215.0,-210,3.5,5.5,21600277,1610612749
Golden State Warriors,2016-12-01,127,230.0,232.5,-750,-9.5,-11.5,21600281,1610612744
Houston Rockets,2016-12-01,132,230.0,232.5,525,9.5,11.5,21600281,1610612745
Washington Wizards,2016-11-30,115,212.0,216.0,170,5.5,5.0,21600270,1610612764
Oklahoma City Thunder,2016-11-30,126,212.0,216.0,-200,-5.5,-5.0,21600270,1610612760
Memphis Grizzlies,2016-11-30,105,195.5,195.0,850,10.0,13.5,21600268,1610612763
Toronto Raptors,2016-11-30,120,195.5,195.0,-1450,-10.0,-13.5,21600268,1610612761
Minnesota Timberwolves,2016-11-30,104,211.5,211.5,-175,-3.5,-3.5,21600271,1610612750
New York Knicks,2016-11-30,106,211.5,211.5,155,3.5,3.5,21600271,1610612752
Miami Heat,2016-11-30,106,205.0,208.0,220,4.5,6.5,21600273,1610612748
Denver Nuggets,2016-11-30,98,205.0,208.0,-270,-4.5,-6.5,21600273,1610612743
Dallas Mavericks,2016-11-30,87,192.0,186.5,345,10.0,8.5,21600272,1610612742
San Antonio Spurs,2016-11-30,94,192.0,186.5,-425,10.0,8.5,21600272,1610612759
Portland Trail Blazers,2016-11-30,131,215.0,209.0,-315,-7.5,-7.5,21600275,1610612757
Indiana Pacers,2016-11-30,109,215.0,209.0,250,7.5,7.5,21600275,1610612754
Boston Celtics,2016-11-30,114,197.5,201.0,-265,-7.0,-6.5,21600267,1610612738
Detroit Pistons,2016-11-30,121,197.5,201.0,215,7.0,6.5,21600267,1610612765
Phoenix Suns,2016-11-30,109,209.5,211.0,145,6.5,3.0,21600274,1610612756
Atlanta Hawks,2016-11-30,107,209.5,211.0,-165,6.5,3.0,21600274,1610612737
Los Angeles Lakers,2016-11-30,96,212.0,209.5,465,10.0,10.5,21600269,1610612747
Chicago Bulls,2016-11-30,90,212.0,209.5,-615,-10.0,-10.5,21600269,1610612741
Los Angeles Lakers,2016-11-29,88,217.0,218.5,200,5.0,5.5,21600263,1610612747
New Orleans Pelicans,2016-11-29,105,217.0,218.5,-240,-5.0,-5.5,21600263,1610612740
Charlotte Hornets,2016-11-29,89,196.0,199.5,-165,-4.0,-3.5,21600260,1610612766
Detroit Pistons,2016-11-29,112,196.0,199.5,145,4.0,3.5,21600260,1610612765
Milwaukee Bucks,2016-11-29,118,211.0,213.5,270,7.5,7.5,21600262,1610612749
Cleveland Cavaliers,2016-11-29,101,211.0,213.5,-330,7.5,7.5,21600262,1610612739
Utah Jazz,2016-11-29,120,204.0,204.5,100,1.0,1.5,21600265,1610612762
Houston Rockets,2016-11-29,101,204.0,204.5,-120,1.0,1.5,21600265,1610612745
Los Angeles Clippers,2016-11-29,122,219.0,212.5,-750,12.0,11.0,21600261,1610612746
Brooklyn Nets,2016-11-29,127,219.0,212.5,525,12.0,11.0,21600261,1610612751
San Antonio Spurs,2016-11-29,83,197.0,194.5,-1400,-14.5,-12.5,21600264,1610612759
Orlando Magic,2016-11-29,95,197.0,194.5,800,14.5,12.5,21600264,1610612753
Memphis Grizzlies,2016-11-28,85,196.0,198.0,110,2.5,2.0,21600257,1610612763
Charlotte Hornets,2016-11-28,104,196.0,198.0,-130,2.5,2.0,21600257,1610612766
Sacramento Kings,2016-11-28,95,210.0,209.5,175,4.5,5.0,21600253,1610612758
Washington Wizards,2016-11-28,101,210.0,209.5,-205,-4.5,-5.0,21600253,1610612764
Philadelphia 76ers,2016-11-28,95,213.5,206.5,1000,14.5,15.0,21600254,1610612755
Toronto Raptors,2016-11-28,122,213.5,206.5,-2000,-14.5,-15.0,21600254,1610612761
Minnesota Timberwolves,2016-11-28,103,196.0,193.0,130,0.0,3.0,21600258,1610612750
Utah Jazz,2016-11-28,112,196.0,193.0,-150,0.0,3.0,21600258,1610612762
Miami Heat,2016-11-28,104,196.0,201.5,160,3.5,4.5,21600256,1610612748
Boston Celtics,2016-11-28,112,196.0,201.5,-180,3.5,4.5,21600256,1610612738
New York Knicks,2016-11-28,103,214.5,216.0,-105,0.0,1.0,21600255,1610612752
Oklahoma City Thunder,2016-11-28,112,214.5,216.0,-115,0.0,1.0,21600255,1610612760
Atlanta Hawks,2016-11-28,100,218.0,219.0,950,13.0,13.5,21600259,1610612737
Golden State Warriors,2016-11-28,105,218.0,219.0,-1650,-13.0,-13.5,21600259,1610612744
New Orleans Pelicans,2016-11-27,81,200.5,197.0,-205,2.5,5.0,21600250,1610612740
Dallas Mavericks,2016-11-27,91,200.5,197.0,175,2.5,5.0,21600250,1610612742
Indiana Pacers,2016-11-27,91,207.5,206.0,575,10.5,12.0,21600249,1610612754
Los Angeles Clippers,2016-11-27,70,207.5,206.0,-800,10.5,12.0,21600249,1610612746
Houston Rockets,2016-11-27,130,225.0,227.0,-115,1.5,1.0,21600251,1610612745
Portland Trail Blazers,2016-11-27,114,225.0,227.0,-105,1.5,1.0,21600251,1610612757
Milwaukee Bucks,2016-11-27,104,194.0,196.5,115,1.0,2.0,21600248,1610612749
Orlando Magic,2016-11-27,96,194.0,196.5,-135,-1.0,-2.0,21600248,1610612753
Sacramento Kings,2016-11-27,122,218.0,219.5,-205,3.0,5.0,21600247,1610612758
Brooklyn Nets,2016-11-27,105,218.0,219.5,175,3.0,5.0,21600247,1610612751
Denver Nuggets,2016-11-27,120,215.5,213.0,120,1.0,2.5,21600246,1610612743
Phoenix Suns,2016-11-27,114,215.5,213.0,-140,-1.0,-2.5,21600246,1610612756
Atlanta Hawks,2016-11-27,94,212.0,209.0,-245,4.0,6.0,21600252,1610612737
Los Angeles Lakers,2016-11-27,109,212.0,209.0,205,4.0,6.0,21600252,1610612747
Philadelphia 76ers,2016-11-27,108,209.5,209.5,600,12.5,11.0,21600245,1610612755
Cleveland Cavaliers,2016-11-27,112,209.5,209.5,-900,12.5,11.0,21600245,1610612739
Oklahoma City Thunder,2016-11-26,106,203.0,203.0,-180,-5.0,-4.5,21600242,1610612760
Detroit Pistons,2016-11-26,88,203.0,203.0,160,5.0,4.5,21600242,1610612765
Washington Wizards,2016-11-26,100,203.0,206.0,220,5.0,6.0,21600240,1610612764
San Antonio Spurs,2016-11-26,112,203.0,206.0,-260,5.0,6.0,21600240,1610612759
Charlotte Hornets,2016-11-26,107,209.0,207.0,-240,-6.0,-5.5,21600241,1610612766
New York Knicks,2016-11-26,102,209.0,207.0,200,6.0,5.5,21600241,1610612752
Memphis Grizzlies,2016-11-26,110,184.0,187.0,-120,0.0,1.0,21600243,1610612763
Miami Heat,2016-11-26,107,184.0,187.0,100,0.0,1.0,21600243,1610612748
Golden State Warriors,2016-11-26,115,223.0,222.5,-1400,-14.0,-12.5,21600244,1610612744
Minnesota Timberwolves,2016-11-26,102,223.0,222.5,800,14.0,12.5,21600244,1610612750
Miami Heat,2016-11-25,90,185.5,185.0,180,6.5,5.0,21600233,1610612748
Memphis Grizzlies,2016-11-25,81,185.5,185.0,-210,-6.5,-5.0,21600233,1610612763
Oklahoma City Thunder,2016-11-25,132,213.5,215.0,-150,1.5,3.0,21600235,1610612760
Denver Nuggets,2016-11-25,129,213.5,215.0,130,1.5,3.0,21600235,1610612743
Sacramento Kings,2016-11-25,104,216.0,217.0,145,3.0,3.5,21600239,1610612758
Houston Rockets,2016-11-25,117,216.0,217.0,-165,3.0,3.5,21600239,1610612745
Milwaukee Bucks,2016-11-25,99,211.0,207.5,135,3.0,3.5,21600232,1610612749
Toronto Raptors,2016-11-25,105,211.0,207.5,-155,3.0,3.5,21600232,1610612761
Brooklyn Nets,2016-11-25,97,214.0,213.5,190,8.0,5.5,21600234,1610612751
Indiana Pacers,2016-11-25,118,214.0,213.5,-220,-8.0,-5.5,21600234,1610612754
Utah Jazz,2016-11-25,95,194.0,195.5,-160,-2.5,-3.5,21600231,1610612762
Atlanta Hawks,2016-11-25,68,194.0,195.5,140,2.5,3.5,21600231,1610612737
New Orleans Pelicans,2016-11-25,104,219.0,217.5,145,4.5,4.0,21600237,1610612740
Portland Trail Blazers,2016-11-25,119,219.0,217.5,-165,-4.5,-4.0,21600237,1610612757
Detroit Pistons,2016-11-25,108,199.0,200.0,220,6.5,6.5,21600230,1610612765
Los Angeles Clippers,2016-11-25,97,199.0,200.0,-260,6.5,6.5,21600230,1610612746
Cleveland Cavaliers,2016-11-25,128,203.0,201.0,-1400,-16.0,-13.0,21600227,1610612739
Dallas Mavericks,2016-11-25,90,203.0,201.0,800,16.0,13.0,21600227,1610612742
Orlando Magic,2016-11-25,91,201.0,198.5,110,1.0,2.0,21600226,1610612753
Washington Wizards,2016-11-25,94,201.0,198.5,-130,1.0,2.0,21600226,1610612764
Boston Celtics,2016-11-25,103,203.5,201.0,145,2.5,4.0,21600225,1610612738
San Antonio Spurs,2016-11-25,109,203.5,201.0,-165,2.5,4.0,21600225,1610612759
Phoenix Suns,2016-11-25,85,216.0,214.5,110,1.5,2.0,21600236,1610612756
Minnesota Timberwolves,2016-11-25,98,216.0,214.5,-130,1.5,2.0,21600236,1610612750
New York Knicks,2016-11-25,113,209.5,211.0,105,0.0,1.5,21600228,1610612752
Charlotte Hornets,2016-11-25,111,209.5,211.0,-125,0.0,1.5,21600228,1610612766
Los Angeles Lakers,2016-11-25,85,233.0,230.5,950,12.0,14.0,21600238,1610612747
Golden State Warriors,2016-11-25,109,233.0,230.5,-1800,12.0,14.0,21600238,1610612744
Chicago Bulls,2016-11-25,105,203.5,205.0,-500,8.0,9.5,21600229,1610612741
Philadelphia 76ers,2016-11-25,89,203.5,205.0,400,8.0,9.5,21600229,1610612755
Minnesota Timberwolves,2016-11-23,96,210.0,210.0,-145,0.0,2.5,21600222,1610612750
New Orleans Pelicans,2016-11-23,117,210.0,210.0,125,0.0,2.5,21600222,1610612740
Charlotte Hornets,2016-11-23,114,198.5,201.0,195,3.0,5.5,21600213,1610612766
San Antonio Spurs,2016-11-23,119,198.5,201.0,-230,3.0,5.5,21600213,1610612759
Oklahoma City Thunder,2016-11-23,101,208.0,214.0,105,1.0,2.0,21600224,1610612760
Sacramento Kings,2016-11-23,116,208.0,214.0,-125,-1.0,-2.0,21600224,1610612758
Dallas Mavericks,2016-11-23,104,191.5,193.0,450,9.0,10.0,21600220,1610612742
Los Angeles Clippers,2016-11-23,124,191.5,193.0,-600,9.0,10.0,21600220,1610612746
Atlanta Hawks,2016-11-23,96,208.0,204.5,-120,2.5,1.0,21600216,1610612737
Indiana Pacers,2016-11-23,85,208.0,204.5,100,2.5,1.0,21600216,1610612754
Utah Jazz,2016-11-23,108,196.5,199.0,-360,-4.5,-8.0,21600221,1610612762
Denver Nuggets,2016-11-23,83,196.5,199.0,300,4.5,8.0,21600221,1610612743
Detroit Pistons,2016-11-23,107,190.0,188.5,-190,-4.5,-4.5,21600218,1610612765
Miami Heat,2016-11-23,84,190.0,188.5,170,4.5,4.5,21600218,1610612748
Toronto Raptors,2016-11-23,115,219.0,216.5,155,3.0,4.0,21600219,1610612761
Houston Rockets,2016-11-23,102,219.0,216.5,-175,-3.0,-4.0,21600219,1610612745
Orlando Magic,2016-11-23,87,206.5,209.5,-170,-4.5,-4.0,21600214,1610612753
Phoenix Suns,2016-11-23,92,206.5,209.5,150,4.5,4.0,21600214,1610612756
Cleveland Cavaliers,2016-11-23,137,218.5,219.0,-1000,-11.0,-11.5,21600215,1610612739
Portland Trail Blazers,2016-11-23,125,218.5,219.0,650,11.0,11.5,21600215,1610612757
Brooklyn Nets,2016-11-23,92,213.0,215.0,265,7.0,7.0,21600217,1610612751
Boston Celtics,2016-11-23,111,213.0,215.0,-320,7.0,7.0,21600217,1610612738
Los Angeles Lakers,2016-11-23,106,231.0,230.0,2000,16.0,18.0,21600223,1610612747
Golden State Warriors,2016-11-23,149,231.0,230.0,-9900,-16.0,-18.0,21600223,1610612744
Memphis Grizzlies,2016-11-23,104,197.5,195.5,-220,5.0,6.0,21600212,1610612763
Philadelphia 76ers,2016-11-23,99,197.5,195.5,190,5.0,6.0,21600212,1610612755
Chicago Bulls,2016-11-22,107,207.5,207.5,-120,1.0,1.5,21600210,1610612741
Denver Nuggets,2016-11-22,110,207.5,207.5,100,1.0,1.5,21600210,1610612743
Atlanta Hawks,2016-11-22,94,208.0,209.0,-375,-8.0,-8.5,21600209,1610612737
New Orleans Pelicans,2016-11-22,112,208.0,209.0,305,8.0,8.5,21600209,1610612740
New York Knicks,2016-11-22,107,215.5,217.0,-115,-2.0,-1.0,21600208,1610612752
Portland Trail Blazers,2016-11-22,103,215.5,217.0,-105,2.0,1.0,21600208,1610612757
Oklahoma City Thunder,2016-11-22,109,220.0,220.5,-160,1.5,3.0,21600211,1610612760
Los Angeles Lakers,2016-11-22,111,220.0,220.5,140,1.5,3.0,21600211,1610612747
Phoenix Suns,2016-11-21,101,219.0,220.0,270,7.5,7.5,21600200,1610612756
Washington Wizards,2016-11-21,106,219.0,220.0,-330,-7.5,-7.5,21600200,1610612764
Charlotte Hornets,2016-11-21,90,196.5,197.5,-210,-6.0,-5.5,21600201,1610612766
Memphis Grizzlies,2016-11-21,105,196.5,197.5,180,6.0,5.5,21600201,1610612763
Minnesota Timberwolves,2016-11-21,93,210.0,207.5,110,1.0,2.0,21600205,1610612750
Boston Celtics,2016-11-21,99,210.0,207.5,-130,1.0,2.0,21600205,1610612738
Milwaukee Bucks,2016-11-21,93,200.0,200.5,-280,-5.5,-7.0,21600204,1610612749
Orlando Magic,2016-11-21,89,200.0,200.5,240,5.5,7.0,21600204,1610612753
Golden State Warriors,2016-11-21,120,222.5,219.0,-2000,11.5,14.5,21600202,1610612744
Indiana Pacers,2016-11-21,83,222.5,219.0,1000,11.5,14.5,21600202,1610612754
Houston Rockets,2016-11-21,99,204.0,209.0,-140,1.0,2.5,21600203,1610612745
Detroit Pistons,2016-11-21,96,204.0,209.0,120,1.0,2.5,21600203,1610612765
Toronto Raptors,2016-11-21,115,210.5,207.0,375,7.0,8.5,21600207,1610612761
Los Angeles Clippers,2016-11-21,123,210.5,207.0,-450,-7.0,-8.5,21600207,1610612746
Dallas Mavericks,2016-11-21,91,180.0,186.5,1000,17.0,13.5,21600206,1610612742
San Antonio Spurs,2016-11-21,96,180.0,186.5,-2000,-17.0,-13.5,21600206,1610612759
Miami Heat,2016-11-21,94,198.0,201.5,-175,4.0,4.0,21600199,1610612748
Philadelphia 76ers,2016-11-21,101,198.0,201.5,155,4.0,4.0,21600199,1610612755
Oklahoma City Thunder,2016-11-20,111,211.5,210.5,-500,-9.0,-9.5,21600195,1610612760
Indiana Pacers,2016-11-20,115,211.5,210.5,400,9.0,9.5,21600195,1610612754
Denver Nuggets,2016-11-20,105,198.0,197.5,-175,-2.0,-4.0,21600197,1610612743
Utah Jazz,2016-11-20,91,198.0,197.5,155,2.0,4.0,21600197,1610612762
Toronto Raptors,2016-11-20,99,208.0,211.5,-165,4.5,3.5,21600196,1610612761
Sacramento Kings,2016-11-20,102,208.0,211.5,145,4.5,3.5,21600196,1610612758
Portland Trail Blazers,2016-11-20,129,221.0,219.0,-180,4.0,4.5,21600194,1610612757
Brooklyn Nets,2016-11-20,109,221.0,219.0,160,4.0,4.5,21600194,1610612751
New York Knicks,2016-11-20,104,210.0,208.5,165,2.5,4.5,21600193,1610612752
Atlanta Hawks,2016-11-20,94,210.0,208.5,-185,2.5,4.5,21600193,1610612737
Chicago Bulls,2016-11-20,118,211.5,209.5,125,3.5,2.5,21600198,1610612741
Los Angeles Lakers,2016-11-20,110,211.5,209.5,-145,-3.5,-2.5,21600198,1610612747
Charlotte Hornets,2016-11-19,116,206.0,205.5,-135,5.0,2.0,21600185,1610612766
New Orleans Pelicans,2016-11-19,121,206.0,205.5,115,5.0,2.0,21600185,1610612740
Minnesota Timberwolves,2016-11-19,71,204.5,200.0,-115,0.0,1.0,21600190,1610612750
Memphis Grizzlies,2016-11-19,93,204.5,200.0,-105,0.0,1.0,21600190,1610612763
Washington Wizards,2016-11-19,111,198.5,198.5,-200,-4.5,-4.5,21600186,1610612764
Miami Heat,2016-11-19,114,198.5,198.5,175,4.5,4.5,21600186,1610612748
Golden State Warriors,2016-11-19,124,223.0,218.0,-420,9.5,9.0,21600191,1610612744
Milwaukee Bucks,2016-11-19,121,223.0,218.0,350,9.5,9.0,21600191,1610612749
Detroit Pistons,2016-11-19,92,201.0,199.0,-130,-2.5,-2.0,21600188,1610612765
Boston Celtics,2016-11-19,94,201.0,199.0,110,2.5,2.0,21600188,1610612738
Houston Rockets,2016-11-19,111,200.0,201.0,-280,-3.5,-6.5,21600184,1610612745
Utah Jazz,2016-11-19,102,200.0,201.0,240,3.5,6.5,21600184,1610612762
Orlando Magic,2016-11-19,95,184.0,179.5,-360,-5.5,-7.5,21600187,1610612753
Dallas Mavericks,2016-11-19,87,184.0,179.5,300,5.5,7.5,21600187,1610612742
Los Angeles Clippers,2016-11-19,102,205.5,203.5,-380,-7.5,-8.0,21600192,1610612746
Chicago Bulls,2016-11-19,95,205.5,203.5,320,7.5,8.0,21600192,1610612741
Phoenix Suns,2016-11-19,105,215.0,211.0,-135,2.0,2.0,21600189,1610612756
Philadelphia 76ers,2016-11-19,120,215.0,211.0,115,2.0,2.0,21600189,1610612755
New Orleans Pelicans,2016-11-18,113,214.5,213.5,-110,-2.0,-0.0,21600177,1610612740
Portland Trail Blazers,2016-11-18,101,214.5,213.5,-110,2.0,0.0,21600177,1610612757
Oklahoma City Thunder,2016-11-18,124,218.0,216.5,-500,-9.0,-9.5,21600178,1610612760
Brooklyn Nets,2016-11-18,105,218.0,216.5,400,9.0,9.5,21600178,1610612751
Charlotte Hornets,2016-11-18,100,206.0,208.0,-130,-3.0,-2.0,21600174,1610612766
Atlanta Hawks,2016-11-18,96,206.0,208.0,110,3.0,2.0,21600174,1610612737
Toronto Raptors,2016-11-18,113,216.0,213.0,-160,4.0,3.5,21600181,1610612761
Denver Nuggets,2016-11-18,111,216.0,213.0,140,4.0,3.5,21600181,1610612743
Sacramento Kings,2016-11-18,115,204.5,202.5,310,7.0,8.5,21600183,1610612758
Los Angeles Clippers,2016-11-18,121,204.5,202.5,-370,7.0,8.5,21600183,1610612746
Memphis Grizzlies,2016-11-18,80,191.5,186.0,-175,1.5,4.0,21600180,1610612763
Dallas Mavericks,2016-11-18,64,191.5,186.0,155,1.5,4.0,21600180,1610612742
Phoenix Suns,2016-11-18,116,219.0,216.0,155,8.0,4.0,21600176,1610612756
Indiana Pacers,2016-11-18,96,219.0,216.0,-175,-8.0,-4.0,21600176,1610612754
Detroit Pistons,2016-11-18,81,205.0,202.5,350,10.0,9.0,21600175,1610612765
Cleveland Cavaliers,2016-11-18,104,205.0,202.5,-420,-10.0,-9.0,21600175,1610612739
Golden State Warriors,2016-11-18,104,225.0,226.0,-400,7.0,8.5,21600179,1610612744
Boston Celtics,2016-11-18,88,225.0,226.0,330,7.0,8.5,21600179,1610612738
San Antonio Spurs,2016-11-18,116,208.0,210.0,-360,5.5,8.0,21600182,1610612759
Los Angeles Lakers,2016-11-18,107,208.0,210.0,300,5.5,8.0,21600182,1610612747
New York Knicks,2016-11-17,112,205.5,208.5,175,3.0,5.0,21600169,1610612752
Washington Wizards,2016-11-17,119,205.5,208.5,-200,-3.0,-5.0,21600169,1610612764
Philadelphia 76ers,2016-11-17,86,214.0,211.0,600,10.0,12.0,21600172,1610612755
Minnesota Timberwolves,2016-11-17,110,214.0,211.0,-900,-10.0,-12.0,21600172,1610612750
Utah Jazz,2016-11-17,77,1955.5,192.5,-155,-3.5,-3.0,21600173,1610612762
Chicago Bulls,2016-11-17,85,1955.5,192.5,135,3.5,3.0,21600173,1610612741
Miami Heat,2016-11-17,96,198.0,202.5,-170,-3.5,-4.0,21600170,1610612748
Milwaukee Bucks,2016-11-17,73,198.0,202.5,150,3.5,4.0,21600170,1610612749
Portland Trail Blazers,2016-11-17,109,220.0,220.0,190,5.0,5.5,21600171,1610612757
Houston Rockets,2016-11-17,126,220.0,220.0,-220,-5.0,-5.5,21600171,1610612745
Oklahoma City Thunder,2016-11-16,105,218.5,219.5,-140,-1.5,-2.5,21600164,1610612760
Houston Rockets,2016-11-16,103,218.5,219.5,120,1.5,2.5,21600164,1610612745
Golden State Warriors,2016-11-16,127,219.0,222.5,-240,3.0,6.0,21600165,1610612744
Toronto Raptors,2016-11-16,121,219.0,222.5,200,3.0,6.0,21600165,1610612761
Denver Nuggets,2016-11-16,120,218.5,220.0,-185,-5.0,-4.5,21600166,1610612743
Phoenix Suns,2016-11-16,104,218.5,220.0,165,5.0,4.5,21600166,1610612756
San Antonio Spurs,2016-11-16,110,194.0,197.5,-230,6.5,5.5,21600168,1610612759
Sacramento Kings,2016-11-16,105,194.0,197.5,195,6.5,5.5,21600168,1610612758
Milwaukee Bucks,2016-11-16,100,207.0,210.5,190,8.5,5.5,21600163,1610612749
Atlanta Hawks,2016-11-16,107,207.0,210.5,-220,-8.5,-5.5,21600163,1610612737
Cleveland Cavaliers,2016-11-16,93,213.0,208.5,130,5.0,3.0,21600160,1610612739
Indiana Pacers,2016-11-16,103,213.0,208.5,-150,-5.0,-3.0,21600160,1610612754
Orlando Magic,2016-11-16,89,201.0,199.0,-330,-5.0,-7.0,21600159,1610612753
New Orleans Pelicans,2016-11-16,82,201.0,199.0,270,5.0,7.0,21600159,1610612740
Memphis Grizzlies,2016-11-16,111,202.5,201.0,750,11.5,12.5,21600167,1610612763
Los Angeles Clippers,2016-11-16,107,202.5,201.0,-1200,-11.5,-12.5,21600167,1610612746
Boston Celtics,2016-11-16,90,204.5,199.5,-250,-8.0,-6.0,21600161,1610612738
Dallas Mavericks,2016-11-16,83,204.5,199.5,210,8.0,6.0,21600161,1610612742
