,,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,TEAM_PTS,this
21600803.0,1610612763.0,29.170353051204113,15.158881750303873,14.70067473800067,28.169027508071338,16.016582825652822,27.88474398860233,5.790974982464344,2.1253689876714708,2.021342776475092,9.160938300432457,2.0748755024141157,3.391387782397581,1.1043254617722702,3.7506511547143604,2.618557687706369,0.7548338674513635,4.0041457064132056,4.689326316401593,10.693102642038811,5.407188748046536,4.915538115518974,9.263870191448552,6.770646376298694,11.974529700811212,22.57133504793079,11.189442611564507,10.520170359381728,20.998105767283384,14.669733815313835,26.25185357485535,2.047042319382745,1.2189616252821671,1.8375843422500837,3.431063033869834,0.2548092722262949,0.6699037594859419,5.0637362637362635,3.250564334085779,4.5020816385127045,8.440415063319792,1.128441062716449,2.5540080830401535,5.737105447743745,3.1255426289286334,3.032014164712638,6.2102240913044,2.2204808008291415,3.2657808274939666,6.814496142155716,3.906928286160792,3.8589271187251755,7.205232371126652,3.5673298111681286,4.396243421626494,1.2692307692307694,1.61105361787822,2.7645082561499894,1.1299197152234866,2.43903863563356,1.6818063846353493,9.576923076923078,10.874611920677985,9.969875519519642,4.519678860893946,5.242531320269836,6.017129509473138,3.9230769230769234,2.3628786395547228,2.117495685561694,0.688975436111882,0.25231434161726485,0.6727225538541397,3.230769230769231,3.1952563421251363,3.440930489037753,2.562988622336201,4.2052390269544135,1.3080716324941604,107.0,1.0
21600803.0,1610612744.0,32.07692307692308,35.926495678684304,15.35184372032228,30.204683119144907,36.221125485500686,11.137295613807423,1.153846153846154,6.793276088719828,10.558068765509002,2.8385787967809537,9.083316298221535,6.353490786400208,5.423076923076923,0.8592285962017173,2.117495685561694,0.9370065931121595,0.7849779516981572,1.3080716324941604,14.307692307692308,12.754174474869242,5.499606850000511,11.299197152234864,12.139123324475074,4.335323124837789,21.230769230769234,23.73618997007244,12.410877490375483,24.251935351138247,25.483748503343747,8.969634051388528,0.0,2.6313875758677594,1.7057604133691424,4.464560826004996,5.915369564582542,1.4575655333506359,0.3461538461538462,7.1154868122954715,5.117281240107427,10.91337090801221,14.045498350027742,4.073708798338957,3.4615384615384617,7.786759153078063,2.6468696069521176,3.1417279886701817,6.027509271967993,1.0090838307812096,7.26923076923077,8.887645791961514,3.999714072727644,3.6929083375596874,6.560172882048885,1.494939008564755,1.3467383680149636,1.2189616252821671,1.4241278652438147,1.9557059293058054,3.0941125913192953,1.0467246241967842,7.4070610240823,8.470220524396597,5.650571852419007,4.494692574369482,5.605803988978488,11.555839851132498,1.993172784662146,0.9064073623893038,0.6890941283437814,0.48034882474177676,0.8372304658863976,0.2930828947750996,2.96282440963292,2.062858135092898,2.021342776475092,3.362441773192437,2.548092722262949,2.428401128136539,122.0,0.0
21600804.0,1610612740.0,36.67874657605166,10.741494212556997,11.51157450716922,24.053165288460214,20.063050732772542,20.398570554714915,2.9277935182657644,2.929498421606454,1.3226064327385914,10.897233038429256,3.1002506651083395,2.8743440327098293,3.0904487137249737,0.976499473868818,1.5675335499124046,1.0302838509060388,0.841496609100835,0.9272077524870417,13.391944426141553,3.5692739389687826,4.604629802867688,9.3518072620702,7.617758777123348,7.185860081774573,26.7296704537967,9.360925990880393,10.629836885343492,20.407545508331154,19.708736371045873,19.471362802227876,0.623511582593635,1.7509645738337425,1.9594169373905055,2.3775781174754744,3.6760115029141742,4.218795273816039,2.1145175409697186,5.050859347597334,5.339411154389127,6.062824199562459,10.053670013994187,11.636457293712374,9.27134614117492,1.8519817607856892,0.3428979640433385,2.9719726468443426,1.151521675611669,1.8080551173497312,11.656955674576654,2.3233952998947736,0.5878250812171517,4.319266913413778,1.2843895612591691,2.271658993593252,0.87041370556184,1.0719542524574077,1.419404441553065,2.5741291086631066,1.2844241275504515,0.6446613977994732,11.091557505159445,3.7518398836009275,8.317710027500961,4.215136415435837,3.5321663507637417,4.6613977994731135,2.014386004300258,0.5116145295819446,1.703285329863678,0.16088306929144416,1.2844241275504515,0.19835735316906866,3.531392748279465,3.0696871774916676,2.043942395836414,3.442897682836905,1.6055301594380644,1.6860375019370837,122.0,0.0
21600804.0,1610612750.0,30.912121028953344,28.869677026409732,15.49989650175947,13.19241168189842,9.633180956628387,22.711916937858362,3.854689267488148,3.2158627573722236,2.8955850607682527,12.42017294929949,2.0871892072694838,1.0909654424298776,4.600758157969725,1.6079313786861118,3.406570659727356,1.4479476236229973,1.123871111606645,2.4794669146133583,11.887364321673127,10.6464547346338,6.529260431144099,3.989900118427815,3.3716133348199353,8.231830156516349,23.202742493977045,23.509905764122696,12.547535263329095,10.360869662369003,9.312074924740774,17.604215093754846,1.5418757069952593,1.5348435887458338,0.2271047106484904,1.0940048711818202,2.4082952391570966,2.0331628699829536,4.45154437987341,4.458355186356946,0.6529260431144099,3.7324872075615043,5.6193555580332255,4.512629784596312,5.595516678611828,6.041923968396299,2.2142709288227813,4.11860657386097,0.48165904783141933,4.215093754842709,6.863833792430509,8.064019490077317,2.83880888310613,4.697785623310169,0.6422120637752258,5.306059197272587,1.653661153835293,1.548930199929849,1.0776793155647781,2.219072909643776,0.6643394282375014,1.8544155049740834,12.931088039007127,5.320238512802526,6.466075893388668,4.834408838866798,6.0233441493533455,4.404236824313448,3.3344315069137873,0.7744650999649245,0.9797084686952527,0.9510312469901897,0.31002506651083395,0.18544155049740835,3.3886499054001904,1.616274991231147,0.8327521983909648,4.319266913413778,2.0373075799283376,1.2517304658575064,106.0,1.0
21600805.0,1610612764.0,16.469610044067515,20.437466426666415,21.484721601712263,30.024246496971458,30.966190352125377,14.76076783497278,2.2349713145422796,2.2527353431783697,2.6930709528608685,13.678293482505289,5.079263282361665,1.466908604717792,4.416729026357363,1.8998972773793479,2.214302783463381,1.1507550922184182,0.8369240635709561,1.741953968102378,7.237049970898811,7.87100300628587,8.049289847995263,11.010633950544412,10.995450628294286,5.4092254798968575,12.185915024528144,14.764915984205219,18.133344415929848,24.24431751105622,23.405014329518806,12.88129118517811,0.0,2.958411474776413,1.3465354764304343,1.412290340449877,3.8960258131751404,1.8336357558972398,0.026606801363598567,6.37822657405924,4.00968341870396,4.524559794404236,9.927650960979618,6.00515710056346,1.9955101022698927,1.7370489393182609,4.039606429291303,6.590688255432759,5.079263282361665,2.108681119281826,2.9267481499958428,2.2255939535015217,4.937296746911592,8.081439170352073,6.175922400144297,2.7504536338458596,1.3182321382951545,2.2475651377674186,1.054719687490463,2.2567216807875017,1.272566595126878,1.7507103778786208,8.982372477220471,7.132273370515274,5.449385052034058,5.387923012880161,5.5902032571645,4.763560795623224,3.494847994549944,0.4495130275534837,1.1426129947813348,0.6770165042362505,0.9089761393763415,0.6514271173501844,2.115302733543387,3.9257471073004244,1.4062929166539506,4.25956217248641,1.0453225602827927,3.2571355867509224,112.0,1.0
21600805.0,1610612754.0,24.279996593715403,30.387080662615496,8.174077578051088,23.300651354130956,22.633505870470902,13.964968828194579,1.5941411904964657,4.525097810705069,3.339945677053133,12.017042950193447,1.272566595126878,5.618558887145341,2.4218683471004,1.1687338716390576,3.955198828089236,0.6488074832264068,0.6817321045322561,0.3257135586750922,9.104998722643277,10.638474985432447,3.5157322916348765,7.4753905676086,7.817194798636536,5.170702743967089,17.351613727326917,23.554482643802544,8.613544114505448,16.615113374797982,17.906829945713927,12.214258450315958,1.0116665247381418,3.0866561225339213,0.0,1.4668690925118761,4.635778310819341,0.8142838966877306,2.636464276590309,8.151169566303171,0.08789330729087191,4.174935109456879,10.99861128645373,2.768565248738284,5.058332623690709,6.023474569216681,1.1426129947813348,6.88300112640188,2.3633379623784876,2.8092794435726707,6.315251639274461,6.562890202280862,1.5820795312356943,8.095989029825162,2.7269284181290243,3.5014207557572417,0.8514176436351542,2.144169784470978,1.70561160347855,2.746120106430316,1.4429725233982003,1.8336357558972398,11.547351791801779,7.518164940486848,7.899674795058548,4.6291738936968185,3.289977353347896,6.188520676153185,1.2505196640891327,0.8685244696591304,0.9276133282076325,0.6799916454017926,0.34631340561556806,0.41256804507687894,2.2083645131786813,1.0585141973970653,2.8426860057975833,5.413779638391195,2.7705072449245445,1.5585903925126539,107.0,0.0
21600806.0,1610612737.0,22.306309715258728,25.277015907844213,24.72929595548898,27.241167056506217,19.372043010752687,14.495630898287311,2.111436950146628,5.3600814983151785,4.160068478493473,9.897821002092824,4.50752688172043,3.0199231038098566,7.049474978715354,2.4261421518689756,0.6548255938369356,0.797734827034347,1.032258064516129,1.6106256553652567,8.75224671270457,8.971083770864352,9.167558313717098,10.518281423119538,7.191397849462366,6.6438308283816845,13.588118437233943,20.311887783089098,20.646265782152792,22.779761171980798,17.892473118279568,13.89164627752534,0.0,1.692657315257425,3.389685426920608,1.8909269974147485,2.2021505376344086,0.0,0.0,5.162604811535146,9.745345602396746,5.495506586236613,6.468817204301075,1.811953862285914,4.801816289849588,5.6421910508580835,3.004493901134175,4.313677212852395,2.7870967741935484,1.2079692415239425,8.616024973985432,7.50411409764125,4.314145088808046,5.170503508555952,3.8537634408602153,2.8185948968891994,1.3172811473936978,1.8762746430999322,0.674482940324068,1.6549498111039112,1.322314049586777,1.2199297552021744,9.597334073868371,11.774303195105372,3.3724147016203396,2.46481886760157,2.8779776373359263,5.693005524276813,1.552509923714001,1.9034670292318152,0.21077591885127123,0.14084679243437542,0.2333495381623724,0.5083040646675726,2.1170589868827285,4.949014276002719,1.3068106968778817,2.394395471384382,2.177929022848809,1.6265730069362325,107.0,0.0
21600806.0,1610612758.0,15.760328013460313,38.74915023793338,14.79646950335924,21.162230563264906,17.26786582401556,14.842478688293122,1.5054641684499404,6.471787899388172,2.2763799235937294,6.408529055764082,2.2557122022362663,1.931555445736776,4.0459349527092145,2.963970088375255,0.337241470162034,0.6338105659546894,0.6222654350996597,2.0332162586702904,7.245046310665338,12.861998640380694,5.269397971281781,8.063478866867992,6.533787068546427,4.981379833742212,12.090759102863585,28.524813052345344,12.393624028454749,16.760768299690675,16.101118133203695,10.979367796819568,0.0,2.4473147518694764,1.896983269661441,1.936643395972662,1.9445794846864366,2.7956723556716496,0.047045755264060636,6.662134602311353,4.890001317349492,4.612732452225795,6.3782207097715125,7.167087311812774,1.2702353921296372,10.577838205302516,2.360690291134238,3.098629433556259,2.2557122022362663,2.084046665137048,2.305242007938971,13.596193065941536,2.697931761296272,3.5915932070765733,2.9557608167233838,2.5923507298046204,1.4303282565509414,2.03118877830891,1.2711320350952278,1.2409208420534286,2.339784946236559,0.8053128276826284,14.064894522750922,8.830028994592901,4.044511020757543,3.69321679182568,4.438709677419355,6.039846207619713,2.0092706461072747,1.3259148969516494,0.3851915257864327,0.23636587467684356,1.0666666666666667,0.4026564138413142,3.439598902658216,3.046783167463365,2.195591696982666,4.815954696540687,2.9591397849462364,1.6106256553652567,108.0,1.0
21600807.0,1610612741.0,16.489710607357665,32.177398720682305,20.555793073963233,30.21929977965094,17.169148567753425,11.737513359458497,1.6009427774133655,6.222601279317697,1.9495510902094912,6.077436955685355,4.844407064760302,11.942714641966512,5.763393998688116,2.183368869936034,3.8991021804189825,1.7124269875135534,0.7836540840053431,1.6416102600641256,7.492412198294551,9.934328358208955,8.858486532706285,11.349025917246687,5.770543709493889,5.047951549697186,15.14491867433044,21.751812366737738,17.067122702009407,26.156482809275648,13.96329095136793,13.707445671535448,0.0,1.5556503198294243,0.06840530141085933,1.2759259906963731,1.9235145698312965,0.9028856430352691,0.03201885554826731,4.47590618336887,0.3762291577597264,3.96208597110979,5.556819868401523,2.9138582116138227,1.5048862107685637,10.753091684434969,2.7704147071398033,6.245321954461194,3.704546578934349,0.7387246170288565,2.2413198883787118,12.390618336886993,3.933304831124412,7.857017942709245,4.06075298075496,1.3543284645529035,1.2028292354328056,1.9750546483219749,1.9688605561347439,1.248063730913919,1.9430428461472677,2.529727593135479,14.278747052879758,3.5797865500835795,6.005024696210969,3.0537729586191635,5.883862139741726,7.114858855693534,0.8536207477265073,0.6172045776006172,1.5258669310044264,0.39831821199380396,0.6020696142991534,0.41108073388451527,2.4832603570225666,1.3167030988813166,2.904069320298747,3.956627572471786,4.7070897117933805,1.5178365558812872,97.0,0.0
21600807.0,1610612756.0,14.705557426743011,21.519866272341517,19.787048589154175,29.07722947554769,30.732917129906784,11.731611713165783,1.0088245200404178,1.6047319017616046,1.476645417101058,4.461163974330605,8.83947660993757,2.08702526433677,5.820141461771641,2.7568471132827566,2.904069320298747,0.7966364239876079,1.2862396305481913,2.6562139727922527,5.66493768945773,8.928892889288928,7.530891627215395,10.303164416906396,10.016249037885915,4.300536908330314,8.381003704951162,19.709399511379708,17.670523491309325,24.509847311352072,22.823911742067907,10.371883131855462,0.0,0.6994985212806994,1.9688605561347439,2.5492365567603454,2.216710852646883,1.3281069863961263,0.0,2.8802880288028803,6.30035377963118,7.063509626023457,6.814333361840418,3.984320959188379,3.3756820478275515,2.9625819724829623,2.7564047785886414,5.9216640849745525,8.48370820148807,1.8024309101090286,4.656113169417313,3.785521409283785,4.479157765206542,7.143173268422218,9.988882237235954,2.3083764287361244,0.3201885554826731,2.3471215351812367,0.9234715690466011,2.5182749816375782,2.137238410923663,2.4624153900961883,6.051563698622522,6.331769722814499,8.37964942283027,5.372319960826834,3.9182704200267153,7.879729248307802,2.689583866054454,0.382089552238806,1.7101325352714836,1.1080409919205345,0.2849651214564884,0.28728179551122196,1.761037055154702,2.756503198294243,2.4625908507909364,3.5255849742926095,2.4934448127442734,4.268186676166726,115.0,1.0
21600808.0,1610612746.0,18.847298638044556,13.088230996288395,31.576938803325607,20.50574498333605,25.89612700791458,16.546957348155402,1.789483178497339,0.799602536750738,6.847485348234973,5.034143612930291,2.2591673301175477,5.598594591481151,5.45503743122576,1.4308676973434258,3.0966335014311026,0.5369753187125643,0.33718915374888775,1.0782478472482215,7.388833769279336,4.965952596662478,11.732315660351642,7.416971589717295,8.901793658970636,6.759784580825389,10.592585911427799,10.226495601601544,23.90077688428513,17.015405411704382,20.06275464805882,15.46870950090718,0.0,1.2204459771458633,0.39253100722366085,2.584193721304216,4.383458998735541,1.7003139129683493,0.028862631911247407,3.1563258029634396,1.3084366907455363,6.712191483907055,10.351707020090853,4.520346744232929,4.069631099485885,1.9358798258175762,7.719776475398664,3.087608082597245,3.709080691237765,1.3270742735362726,8.052674303238026,2.693398018528802,10.249420744173367,4.4300463793786555,4.214864421861097,1.7003139129683493,1.392706024581906,1.2507328512800469,1.2032055096279228,1.580157221102818,1.4996673191710945,1.2595403693410268,6.963530122909531,8.723861637678327,8.130752383243236,4.822203933365497,9.05354714906994,4.509967128930773,0.696353012290953,1.6884893492280633,0.9115193254756991,0.4086613502852116,0.5276607234120517,0.2844123414641028,1.8956276445698168,1.1569278874340434,1.2032055096279228,3.269290802281693,3.7213966809060492,1.7471043832794888,107.0,0.0
21600808.0,1610612766.0,20.271609913358855,14.914989251514559,19.324209700084822,31.930073502284532,20.634311447113394,21.330925609807714,3.9460004029820674,2.2200508110220833,2.041803289065566,7.7373215654000065,8.442571574592828,3.616099770043593,1.6248236953455573,3.3769786984561265,1.5678132398182025,0.8990549706274655,1.0275498298024166,0.3656730104538465,7.50513802135805,5.87844440101622,6.891086100596286,11.306297357890854,6.915132638400046,7.354090543571802,19.381825508764862,12.882548368184484,16.771955588752864,25.255271447626075,17.079544468337463,16.739697811887197,2.5146080999395526,0.031268321282001174,3.062704933598349,3.8414166926809887,2.3883590638650762,2.925384083630772,8.31754986903083,0.2501465702560094,8.531820886452543,9.644407866730994,6.776274553291612,7.679133219530777,2.746725770703204,3.1268321282001175,2.479332565293902,5.476062093821835,4.415687106448223,3.697360439033337,3.5978238968365908,4.127418409224155,2.953322614541265,6.538581604563386,5.221064000077144,4.184924452971799,0.8081536935149274,2.188385890054651,1.5701240288946434,1.241755424522805,1.1464431227462184,1.658842841920341,15.441508072517362,3.66133793143759,9.50797328608423,3.0540471251777097,3.4056104528637663,5.05947066785704,2.6553621358347614,1.1783616331063507,0.6106037890145836,0.30204861677581746,0.23603240762422142,0.7464792788641534,2.280147920988545,1.3887833533039133,3.532779065012948,2.5170718064651454,2.2591673301175477,2.363851049736486,102.0,1.0
21600809.0,1610612754.0,24.11325009395749,30.63517915309446,8.690709870213578,23.24927115105214,22.330418633444246,13.959924322980681,1.6536518144235186,4.485342019543974,3.2062813113409314,12.054151311928107,1.2480074286156464,5.806692168533274,2.4353781266964547,1.1726384364820845,4.050039551167492,0.6373459314352793,0.6685754081869535,0.31817491334428905,9.04998538439053,10.758957654723126,3.7969120792195237,7.454176328525657,7.71090304108953,5.210114206012733,17.288178059882238,23.71661237785016,8.775085694196234,16.654126295330556,17.828677551652092,12.289506027923164,0.9921910886541111,3.078175895765472,0.0,1.4686667115682521,4.590884469550414,0.7954372833607226,2.6157765064517475,8.149837133550488,0.08437582398265608,4.184314593335964,11.009208388145167,2.823802355930565,5.02108823652232,6.039087947882735,1.0968857117745292,6.872251782432576,2.317728081714772,2.7442586275944927,6.253810498183489,6.625407166123778,1.5187648316878095,8.063811567289838,2.674301632747814,3.420380318451107,1.1560461615654791,2.3696910304531924,1.2127450521686238,0.8564467980464595,1.5184534270650263,2.2330886307074698,7.514300050175614,9.292383928406338,8.421840640059889,5.039860003888781,3.1537109639042855,4.033966558697365,2.890115403913698,2.7158256753508496,1.3474945024095821,0.362342876096579,0.0,0.2521229099185853,1.445057701956849,4.233492964517501,3.77298460674683,1.0540883668264118,3.465188589968906,2.9894573604632257,100.0,1.0
21600809.0,1610612749.0,23.987957852483692,31.95089029824529,26.27614279698685,13.307865631183448,13.977558469649857,17.468515901501984,0.8670346211741093,7.348704768596416,2.8297384550601223,2.009355949262847,9.539002298229011,7.815810207476145,3.4681384846964374,2.609322707690032,2.021241753614373,0.4611636604865551,0.6618899553873192,1.1165443153537349,8.381334671349723,11.608823475029123,10.51045711879474,4.842218435108829,5.100446126808166,6.627230775002814,15.606623181133967,21.99286282195884,20.279792261264213,10.738525237044069,12.926321481681763,14.94728680231613,3.4681384846964374,1.0117781927777676,1.0106208768071865,2.799922224382656,1.7909963498715695,1.8008779279898952,6.358253888610135,3.5678494166373906,2.358115379216769,7.213917260468255,5.061511423550088,4.322107027175749,3.757150025087807,7.721465155409279,4.244607682590184,0.8235065365831341,1.9856698661619574,2.4131764235064597,6.069242348218765,9.771647282880018,5.99635053572264,1.087028628289737,2.3750168987427336,2.8453871262240344,1.2928550549129327,2.1986970684039084,1.0968857117745292,2.2168554136879277,1.337150816373907,1.7101901592255535,8.959786194512882,7.065146579804559,5.400052734889989,5.403585070864324,5.571461734891279,4.693079971828263,3.457635611976448,0.4690553745928338,1.0968857117745292,0.6650566241063783,0.8914338775826046,0.6363498266885781,2.1647805570635152,3.869706840390879,1.5187648316878095,4.184314593335964,1.0697206530991257,3.1817491334428905,116.0,0.0
21600810.0,1610612748.0,24.63906647632053,11.249143987622695,13.556099265990913,28.106185697955034,20.19328151954147,21.98929261242109,0.9533858854198995,2.8122859969056737,1.4092974484446,9.084211863330369,2.510804845022352,6.010655535823082,5.333002296567563,2.4105308544905775,0.671094023068857,1.1279054998094753,0.37394965776928646,1.6053303604993325,10.457451430699523,4.163644203210998,4.764767563788885,10.212117363139845,7.372150396023076,8.325317916077934,18.7399913102849,10.628249676617546,12.885005242922055,21.1253651721072,17.62905529483779,17.061301738330116,0.0,1.6800669591904025,3.2883607130373997,2.3777467293280834,4.060024855780824,2.165329323464216,0.0,5.040200877571207,8.858441104508913,5.426139972056395,11.325332492441246,6.0853220642184,3.7241636149214825,1.2417886220102976,0.7382034253757428,5.304204242347263,1.3889558717144925,3.173327456801006,6.643907889019925,1.899206127780455,1.0066410346032857,6.858884796138701,1.5492200107584724,4.479991703719067,3.3449477351916377,2.788154897494305,1.123812147087178,2.827262136938965,1.1335442207612356,0.9065375302663438,8.9198606271777,7.216400911161731,8.09805811871643,5.013678189505098,4.114345690170411,4.323486682808716,2.33132720937599,1.3448747152619591,0.49579947665610796,0.22618097095511722,0.4198311928745317,0.7670702179176755,2.33132720937599,2.9193621867881547,2.545103980168021,3.505805049804317,1.7213078907855799,2.6847457627118643,109.0,0.0
21600810.0,1610612755.0,21.286031042128602,17.483371298405466,25.68241289078639,11.610623175696018,19.270251752941004,15.794673123486682,2.5340513145391195,2.4601366742596813,3.040903456824129,11.799107318158615,3.484598900858613,4.009685230024213,3.9531200506810262,2.1977220956719816,2.247624294174356,0.7916333983429102,0.8396623857490634,0.4184019370460048,8.71713652201457,5.904328018223235,9.32103016113483,5.051375017997618,7.095147159579586,5.299757869249395,14.900221729490022,15.712072892938497,21.021897810218977,11.082867576800744,15.491771017070219,13.109927360774817,0.0,2.820956719817768,3.5697562319239773,0.2638777994476368,1.6793247714981268,2.7893462469733654,0.0,9.118906605922552,9.88293623467842,1.2062985117606253,4.324261286607676,7.4266343825665855,3.851757998099462,2.85375854214123,3.470596336592756,1.2439953402531447,3.400632662283707,2.4058111380145277,5.574912891986063,3.6082004555808656,4.4621952899049715,1.6209636251783401,4.072362570882958,2.8939467312348666,1.1321457389361307,1.3513582063053238,0.9395316322963999,1.4327448240823066,1.2821131123518392,1.6799968888946504,14.926447768605302,3.9079818398559363,5.570080391471514,4.4201702019560525,3.258704160560925,7.503986103729438,3.009124200856558,0.40175514241509624,0.46976581614819996,0.21338752699098185,0.1602641390439799,1.9413297382782626,3.0687108186953016,1.16874223248028,1.0737504369101714,4.4201702019560525,0.7478993155385729,4.031992533347161,117.0,1.0
21600811.0,1610612743.0,29.2365677185067,24.44665209616531,22.054340622929093,16.146252285191956,22.06177165675169,22.621502209131076,7.645877465679936,3.2425988476058016,3.286944996686547,8.845338208409506,4.5766441202835955,5.484000535546928,5.427384522270214,2.3524736737532286,2.0145791915175613,0.7020109689213895,1.4081981908564911,1.8422814299102959,11.845167679991196,9.473475064573813,8.270377733598409,6.318098720292505,8.214489446662864,8.09746954076851,19.92682054526947,20.790780846413668,17.17693836978131,14.56672760511883,17.426452611849076,17.994376757263357,1.1092464717048611,2.3206834889727794,4.559310801855533,2.386837294332724,2.5230217586178796,2.2707189717498997,3.090043742606399,6.675938803894297,9.012591119946984,6.3531992687385745,6.33689185885421,5.955281831570492,4.4369858868194445,3.179018478044904,0.9542743538767395,1.123217550274223,3.1097710048080844,4.155844155844156,5.387768576852182,4.355255314921518,1.0603048376408217,1.5444241316270568,4.048569798712411,5.569688043914848,0.9019341043833219,1.8451876049017308,1.4071661237785016,1.6914295134667299,2.7864226396839475,1.0351467228055762,9.61026338808436,8.36831561659658,13.03303862261517,3.323510622952171,4.41183584616625,4.695129778439578,1.897171736806298,0.7536681766500027,0.5025593299208935,0.29674201990644383,0.9288075465613158,0.5915124130317578,1.2751482165419379,5.353642909996571,3.216379711493718,3.7389494508211927,2.399419495283399,2.0333239197966675,109.0,0.0
21600811.0,1610612739.0,12.782583341432597,32.79755996318288,30.321079571893904,33.23510622952171,9.365476094493268,17.449616184436856,1.337350568568374,11.12310274504142,2.780828292228944,8.012034537473983,3.096025155204386,3.2163487458601834,5.847021090484984,1.5853020267465574,3.752442996742671,1.0385970696725535,0.9288075465613158,0.2218171548869092,5.162795218194187,12.214622173293147,9.615635179153095,12.374142230098709,3.328227041844715,6.173910811018972,8.832733987753912,23.051850782363875,22.44765006979991,26.499062377645437,8.66887043457228,13.53084644810146,0.0,2.183038856503456,3.8864588180549093,3.2048138149895937,1.2384100620817544,3.955739262149881,0.09330352803965399,5.8474255084914,10.218706375058167,8.160405547427207,3.250826412964605,9.020564298734307,2.456992905044222,6.185276760093125,7.203350395532806,5.2820079543347,1.4706119487220835,1.1460553002490308,4.7895811060355715,8.992041004168998,8.208469055374593,5.8754919941475885,2.24461823752318,1.2939334035069703,1.3865580896310765,1.3351877607788596,0.8482438701126573,1.193418647166362,1.9362725124276752,1.4566876422546526,10.062450136179812,8.106497119014504,6.36182902584493,3.439853747714808,3.9312199494743707,5.698219306466729,1.3865580896310765,0.6993840651698788,1.5904572564612325,0.17550274223034737,0.2933746230951023,0.8568750836792074,3.565435087622768,2.63858533677727,3.180914512922465,3.2292504570383915,2.170972210903757,2.8276877761413846,125.0,1.0
21600812.0,1610612745.0,24.535577553202497,16.50783844312302,21.356867071152788,37.81749673144231,14.639080459770115,17.99643363357871,1.7383506363605008,3.138466290833269,1.5002757859900717,14.851026854957246,6.87816091954023,2.7214119153216587,4.966716103887145,0.939068653950112,2.5004596433167863,1.5201838512948362,2.0229885057471266,3.2920305427278134,10.97644258959059,5.782685921692795,7.089538518109947,10.851773953858523,5.517241379310345,7.198573453431485,17.13517055841065,14.011892810255617,16.826622540908257,24.767303054172793,12.763218390804598,15.318915458826757,0.0,3.5585759518109503,4.236072807501379,4.069415232696946,2.537931034482759,2.238580769054913,0.0,9.934357865472236,10.560764846479133,11.74049682076935,6.731034482758621,6.7596360477344435,2.5826923740213155,1.3838906479264808,2.9417172274315133,12.044533591028317,1.0666666666666667,1.3607059576608294,5.314386231159245,1.9275619738975982,3.412391983820555,14.149403538975013,1.3241379310344827,2.3263682501943213,1.0088238728294774,1.9138332041200576,1.9256807582367985,1.2256983746094987,1.1991302604592349,3.1433823529411766,10.904905672966255,3.6283087828109424,5.969610350534075,3.0512065921130076,3.997100868197449,2.6470588235294117,3.074510850527931,0.6778159264591871,1.5405446065894388,0.3911803323221804,0.1776489274754422,0.16544117647058823,2.8823539223699353,1.275888802746705,2.8403791183992775,3.9118033232218044,3.7750397088531464,3.9705882352941178,133.0,1.0
21600812.0,1610612756.0,17.726476622575102,21.490752021264814,19.593801715059424,29.260288857699095,25.314972165250513,16.21323529411765,1.2490200330269718,1.5549894783475469,1.5886866255453587,4.485534477294336,5.507116751738708,5.955882352941177,4.611766275791896,2.7112637058367484,2.8403791183992775,0.860596731108797,1.1103057967215137,1.1580882352941178,6.725492485529849,8.97109314431277,7.462012938167594,10.37931815094852,8.838034141903249,6.783088235294118,13.402945739020199,19.776276442573927,17.427410862043025,24.566124869832933,22.161703702561415,17.536764705882355,0.04803923203949892,0.6778159264591871,1.9738227771927184,2.555711504504912,1.9097259703610034,0.8272058823529412,0.19215692815799568,2.8308782810942517,6.210320445313675,7.041245981799248,5.862414606689592,2.3161764705882355,4.227452419475905,2.8707498061800862,2.695953061531518,5.945941051297143,5.729177911083011,1.8198529411764706,5.812747076779369,3.668180307896777,4.380923724988716,7.171639425906641,6.617422548460222,2.3161764705882355,1.0430103818163006,2.6442196308595256,0.7942636514065086,1.9645452847502498,2.317241379310345,1.4045996982305335,10.678439623357361,6.697042242644219,5.353925353925354,9.261427770965463,6.694252873563219,6.232911160897993,2.7813610181768014,0.3706849949803073,0.32358889501746646,0.6314609843840089,0.6620689655172414,0.7900873302546751,2.5826923740213155,1.2109043169356706,1.3531899246184962,7.624306700340255,2.2436781609195404,1.5801746605093503,102.0,0.0
