,date_game,game_start_time,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,overtimes,attendance,game_remarks,playoffs,br_href,season_year
203,2013-11-25,19:30:00,Milwaukee Bucks,94,Detroit Pistons,113,Box Score,,12150,,False,/boxscores/201311250DET.html,2014
204,2013-11-25,19:30:00,Phoenix Suns,92,Miami Heat,107,Box Score,,19758,,False,/boxscores/201311250MIA.html,2014
205,2013-11-25,20:00:00,Houston Rockets,93,Memphis Grizzlies,86,Box Score,,15246,,False,/boxscores/201311250MEM.html,2014
206,2013-11-25,20:30:00,Denver Nuggets,110,Dallas Mavericks,96,Box Score,,19677,,False,/boxscores/201311250DAL.html,2014
207,2013-11-25,20:30:00,New Orleans Pelicans,93,San Antonio Spurs,112,Box Score,,18323,,False,/boxscores/201311250SAS.html,2014
208,2013-11-25,21:00:00,Chicago Bulls,83,Utah Jazz,89,Box Score,OT,18936,,False,/boxscores/201311250UTA.html,2014
209,2013-11-25,22:00:00,New York Knicks,91,Portland Trail Blazers,102,Box Score,,19939,,False,/boxscores/201311250POR.html,2014
210,2013-11-26,19:00:00,Brooklyn Nets,102,Toronto Raptors,100,Box Score,,16421,,False,/boxscores/201311260TOR.html,2014
211,2013-11-26,19:00:00,Los Angeles Lakers,111,Washington Wizards,116,Box Score,,19204,,False,/boxscores/201311260WAS.html,2014
212,2013-11-26,19:30:00,Orlando Magic,109,Atlanta Hawks,92,Box Score,,13164,,False,/boxscores/201311260ATL.html,2014
213,2013-11-26,20:00:00,Golden State Warriors,102,New Orleans Pelicans,101,Box Score,,15330,,False,/boxscores/201311260NOP.html,2014
214,2013-11-27,19:00:00,Indiana Pacers,99,Charlotte Bobcats,74,Box Score,,15170,,False,/boxscores/201311270CHA.html,2014
215,2013-11-27,19:00:00,Philadelphia 76ers,94,Orlando Magic,105,Box Score,,15839,,False,/boxscores/201311270ORL.html,2014
216,2013-11-27,19:30:00,Memphis Grizzlies,100,Boston Celtics,93,Box Score,,17319,,False,/boxscores/201311270BOS.html,2014
217,2013-11-27,19:30:00,Los Angeles Lakers,99,Brooklyn Nets,94,Box Score,,17732,,False,/boxscores/201311270BRK.html,2014
218,2013-11-27,19:30:00,Miami Heat,95,Cleveland Cavaliers,84,Box Score,,20562,,False,/boxscores/201311270CLE.html,2014
219,2013-11-27,19:30:00,Chicago Bulls,99,Detroit Pistons,79,Box Score,,14228,,False,/boxscores/201311270DET.html,2014
220,2013-11-27,20:00:00,Atlanta Hawks,84,Houston Rockets,113,Box Score,,18051,,False,/boxscores/201311270HOU.html,2014
221,2013-11-27,20:00:00,Washington Wizards,100,Milwaukee Bucks,92,Box Score,OT,11584,,False,/boxscores/201311270MIL.html,2014
222,2013-11-27,20:00:00,Denver Nuggets,117,Minnesota Timberwolves,110,Box Score,,14244,,False,/boxscores/201311270MIN.html,2014
223,2013-11-27,20:00:00,San Antonio Spurs,88,Oklahoma City Thunder,94,Box Score,,18203,,False,/boxscores/201311270OKC.html,2014
224,2013-11-27,20:30:00,Golden State Warriors,99,Dallas Mavericks,103,Box Score,,20211,,False,/boxscores/201311270DAL.html,2014
225,2013-11-27,21:00:00,Portland Trail Blazers,106,Phoenix Suns,120,Box Score,,12731,,False,/boxscores/201311270PHO.html,2014
226,2013-11-27,22:30:00,New York Knicks,80,Los Angeles Clippers,93,Box Score,,19270,,False,/boxscores/201311270LAC.html,2014
227,2013-11-29,19:00:00,Milwaukee Bucks,76,Charlotte Bobcats,92,Box Score,,15081,,False,/boxscores/201311290CHA.html,2014
228,2013-11-29,19:00:00,San Antonio Spurs,109,Orlando Magic,91,Box Score,,15159,,False,/boxscores/201311290ORL.html,2014
229,2013-11-29,19:00:00,Miami Heat,90,Toronto Raptors,83,Box Score,,18290,,False,/boxscores/201311290TOR.html,2014
230,2013-11-29,19:30:00,Dallas Mavericks,87,Atlanta Hawks,88,Box Score,,15463,,False,/boxscores/201311290ATL.html,2014
231,2013-11-29,19:30:00,Cleveland Cavaliers,86,Boston Celtics,103,Box Score,,17685,,False,/boxscores/201311290BOS.html,2014
232,2013-11-29,19:30:00,Los Angeles Lakers,106,Detroit Pistons,102,Box Score,,15202,,False,/boxscores/201311290DET.html,2014
233,2013-11-29,20:00:00,Brooklyn Nets,95,Houston Rockets,114,Box Score,,18138,,False,/boxscores/201311290HOU.html,2014
234,2013-11-29,20:00:00,Washington Wizards,73,Indiana Pacers,93,Box Score,,18165,,False,/boxscores/201311290IND.html,2014
235,2013-11-29,20:00:00,Golden State Warriors,112,Oklahoma City Thunder,113,Box Score,OT,18203,,False,/boxscores/201311290OKC.html,2014
236,2013-11-29,20:00:00,New Orleans Pelicans,121,Philadelphia 76ers,105,Box Score,,17807,,False,/boxscores/201311290PHI.html,2014
237,2013-11-29,21:00:00,New York Knicks,95,Denver Nuggets,97,Box Score,,19155,,False,/boxscores/201311290DEN.html,2014
238,2013-11-29,21:00:00,Phoenix Suns,112,Utah Jazz,101,Box Score,,18435,,False,/boxscores/201311290UTA.html,2014
239,2013-11-29,22:00:00,Los Angeles Clippers,104,Sacramento Kings,98,Box Score,OT,17317,,False,/boxscores/201311290SAC.html,2014
240,2013-11-30,19:00:00,Atlanta Hawks,101,Washington Wizards,108,Box Score,,14280,,False,/boxscores/201311300WAS.html,2014
241,2013-11-30,19:30:00,Chicago Bulls,93,Cleveland Cavaliers,97,Box Score,,17296,,False,/boxscores/201311300CLE.html,2014
242,2013-11-30,20:00:00,Brooklyn Nets,97,Memphis Grizzlies,88,Box Score,,17012,,False,/boxscores/201311300MEM.html,2014
243,2013-11-30,20:30:00,Minnesota Timberwolves,112,Dallas Mavericks,106,Box Score,,20173,,False,/boxscores/201311300DAL.html,2014
244,2013-11-30,20:30:00,Houston Rockets,112,San Antonio Spurs,106,Box Score,,18581,,False,/boxscores/201311300SAS.html,2014
245,2013-11-30,21:00:00,Boston Celtics,85,Milwaukee Bucks,92,Box Score,,15471,,False,/boxscores/201311300MIL.html,2014
246,2013-11-30,21:00:00,Utah Jazz,112,Phoenix Suns,104,Box Score,,12957,,False,/boxscores/201311300PHO.html,2014
247,2013-12-01,13:00:00,Denver Nuggets,112,Toronto Raptors,98,Box Score,,16290,,False,/boxscores/201312010TOR.html,2014
248,2013-12-01,15:30:00,Philadelphia 76ers,100,Detroit Pistons,115,Box Score,,14107,,False,/boxscores/201312010DET.html,2014
249,2013-12-01,15:30:00,Indiana Pacers,105,Los Angeles Clippers,100,Box Score,,19060,,False,/boxscores/201312010LAC.html,2014
250,2013-12-01,18:00:00,Charlotte Bobcats,98,Miami Heat,99,Box Score,,19617,,False,/boxscores/201312010MIA.html,2014
251,2013-12-01,18:00:00,Golden State Warriors,115,Sacramento Kings,113,Box Score,,15588,,False,/boxscores/201312010SAC.html,2014
252,2013-12-01,19:00:00,Minnesota Timberwolves,103,Oklahoma City Thunder,113,Box Score,,18203,,False,/boxscores/201312010OKC.html,2014
253,2013-12-01,19:30:00,New Orleans Pelicans,103,New York Knicks,99,Box Score,,19812,,False,/boxscores/201312010NYK.html,2014
254,2013-12-01,21:30:00,Portland Trail Blazers,114,Los Angeles Lakers,108,Box Score,,18997,,False,/boxscores/201312010LAL.html,2014
255,2013-12-02,19:00:00,Orlando Magic,80,Washington Wizards,98,Box Score,,12809,,False,/boxscores/201312020WAS.html,2014
256,2013-12-02,20:00:00,New Orleans Pelicans,131,Chicago Bulls,128,Box Score,3OT,21615,,False,/boxscores/201312020CHI.html,2014
257,2013-12-02,20:30:00,Atlanta Hawks,100,San Antonio Spurs,102,Box Score,,17318,,False,/boxscores/201312020SAS.html,2014
258,2013-12-02,21:00:00,Houston Rockets,103,Utah Jazz,109,Box Score,,15801,,False,/boxscores/201312020UTA.html,2014
259,2013-12-02,22:00:00,Indiana Pacers,102,Portland Trail Blazers,106,Box Score,,19023,,False,/boxscores/201312020POR.html,2014
260,2013-12-03,19:00:00,Orlando Magic,125,Philadelphia 76ers,126,Box Score,2OT,10061,,False,/boxscores/201312030PHI.html,2014
261,2013-12-03,19:30:00,Milwaukee Bucks,100,Boston Celtics,108,Box Score,,16649,,False,/boxscores/201312030BOS.html,2014
262,2013-12-03,19:30:00,Denver Nuggets,111,Brooklyn Nets,87,Box Score,,17732,,False,/boxscores/201312030BRK.html,2014
263,2013-12-03,19:30:00,Detroit Pistons,107,Miami Heat,97,Box Score,,19741,,False,/boxscores/201312030MIA.html,2014
264,2013-12-03,20:00:00,Phoenix Suns,91,Memphis Grizzlies,110,Box Score,,15069,,False,/boxscores/201312030MEM.html,2014
265,2013-12-03,20:30:00,Charlotte Bobcats,82,Dallas Mavericks,89,Box Score,,19612,,False,/boxscores/201312030DAL.html,2014
266,2013-12-03,22:00:00,Oklahoma City Thunder,97,Sacramento Kings,95,Box Score,,15089,,False,/boxscores/201312030SAC.html,2014
267,2013-12-03,22:30:00,Toronto Raptors,103,Golden State Warriors,112,Box Score,,19596,,False,/boxscores/201312030GSW.html,2014
268,2013-12-04,19:00:00,Denver Nuggets,88,Cleveland Cavaliers,98,Box Score,,14642,,False,/boxscores/201312040CLE.html,2014
269,2013-12-04,19:30:00,Los Angeles Clippers,97,Atlanta Hawks,107,Box Score,,12020,,False,/boxscores/201312040ATL.html,2014
270,2013-12-04,20:00:00,Phoenix Suns,97,Houston Rockets,88,Box Score,,18151,,False,/boxscores/201312040HOU.html,2014
271,2013-12-04,20:00:00,Detroit Pistons,105,Milwaukee Bucks,98,Box Score,,12835,,False,/boxscores/201312040MIL.html,2014
272,2013-12-04,20:00:00,Dallas Mavericks,100,New Orleans Pelicans,97,Box Score,,14524,,False,/boxscores/201312040NOP.html,2014
273,2013-12-04,21:00:00,Indiana Pacers,95,Utah Jazz,86,Box Score,,15519,,False,/boxscores/201312040UTA.html,2014
274,2013-12-04,22:00:00,Oklahoma City Thunder,104,Portland Trail Blazers,111,Box Score,,18950,,False,/boxscores/201312040POR.html,2014
275,2013-12-05,19:00:00,New York Knicks,113,Brooklyn Nets,83,Box Score,,17732,,False,/boxscores/201312050BRK.html,2014
276,2013-12-05,20:00:00,Los Angeles Clippers,101,Memphis Grizzlies,81,Box Score,,15112,,False,/boxscores/201312050MEM.html,2014
277,2013-12-05,21:30:00,Miami Heat,87,Chicago Bulls,107,Box Score,,22125,,False,/boxscores/201312050CHI.html,2014
278,2013-12-06,19:00:00,Philadelphia 76ers,88,Charlotte Bobcats,105,Box Score,,14088,,False,/boxscores/201312060CHA.html,2014
279,2013-12-06,19:00:00,Milwaukee Bucks,109,Washington Wizards,105,Box Score,OT,18194,,False,/boxscores/201312060WAS.html,2014
280,2013-12-06,19:30:00,Cleveland Cavaliers,89,Atlanta Hawks,108,Box Score,,13282,,False,/boxscores/201312060ATL.html,2014
281,2013-12-06,19:30:00,Denver Nuggets,98,Boston Celtics,106,Box Score,,17263,,False,/boxscores/201312060BOS.html,2014
282,2013-12-06,19:30:00,Orlando Magic,83,New York Knicks,121,Box Score,,19812,,False,/boxscores/201312060NYK.html,2014
283,2013-12-06,20:00:00,Golden State Warriors,83,Houston Rockets,105,Box Score,,18145,,False,/boxscores/201312060HOU.html,2014
284,2013-12-06,20:00:00,Oklahoma City Thunder,109,New Orleans Pelicans,95,Box Score,,17694,,False,/boxscores/201312060NOP.html,2014
285,2013-12-06,21:00:00,Toronto Raptors,97,Phoenix Suns,106,Box Score,,12672,,False,/boxscores/201312060PHO.html,2014
286,2013-12-06,22:00:00,Utah Jazz,98,Portland Trail Blazers,130,Box Score,,19833,,False,/boxscores/201312060POR.html,2014
287,2013-12-06,22:00:00,Los Angeles Lakers,106,Sacramento Kings,100,Box Score,,17317,,False,/boxscores/201312060SAC.html,2014
288,2013-12-07,19:00:00,Denver Nuggets,103,Philadelphia 76ers,92,Box Score,,13113,,False,/boxscores/201312070PHI.html,2014
289,2013-12-07,19:30:00,Los Angeles Clippers,82,Cleveland Cavaliers,88,Box Score,,16216,,False,/boxscores/201312070CLE.html,2014
290,2013-12-07,20:00:00,Detroit Pistons,92,Chicago Bulls,75,Box Score,,21737,,False,/boxscores/201312070CHI.html,2014
291,2013-12-07,20:00:00,Golden State Warriors,108,Memphis Grizzlies,82,Box Score,,15088,,False,/boxscores/201312070MEM.html,2014
292,2013-12-07,20:00:00,Miami Heat,103,Minnesota Timberwolves,82,Box Score,,19888,,False,/boxscores/201312070MIN.html,2014
293,2013-12-07,20:30:00,Brooklyn Nets,90,Milwaukee Bucks,82,Box Score,,14963,,False,/boxscores/201312070MIL.html,2014
294,2013-12-07,20:30:00,Indiana Pacers,111,San Antonio Spurs,100,Box Score,,18581,,False,/boxscores/201312070SAS.html,2014
295,2013-12-07,21:00:00,Sacramento Kings,112,Utah Jazz,102,Box Score,OT,16500,,False,/boxscores/201312070UTA.html,2014
296,2013-12-07,22:00:00,Dallas Mavericks,108,Portland Trail Blazers,106,Box Score,,20142,,False,/boxscores/201312070POR.html,2014
297,2013-12-08,12:00:00,Boston Celtics,114,New York Knicks,73,Box Score,,19812,,False,/boxscores/201312080NYK.html,2014
298,2013-12-08,18:00:00,Miami Heat,110,Detroit Pistons,95,Box Score,,18034,,False,/boxscores/201312080DET.html,2014
299,2013-12-08,19:00:00,Orlando Magic,88,Houston Rockets,98,Box Score,,16407,,False,/boxscores/201312080HOU.html,2014
300,2013-12-08,19:00:00,Indiana Pacers,94,Oklahoma City Thunder,118,Box Score,,18203,,False,/boxscores/201312080OKC.html,2014
301,2013-12-08,21:30:00,Toronto Raptors,106,Los Angeles Lakers,94,Box Score,,18997,,False,/boxscores/201312080LAL.html,2014
302,2013-12-09,19:00:00,Golden State Warriors,111,Charlotte Bobcats,115,Box Score,,13129,,False,/boxscores/201312090CHA.html,2014
303,2013-12-09,19:00:00,Los Angeles Clippers,94,Philadelphia 76ers,83,Box Score,,12355,,False,/boxscores/201312090PHI.html,2014
304,2013-12-09,19:00:00,Denver Nuggets,75,Washington Wizards,74,Box Score,,13293,,False,/boxscores/201312090WAS.html,2014
305,2013-12-09,20:00:00,Orlando Magic,85,Memphis Grizzlies,94,Box Score,,13511,,False,/boxscores/201312090MEM.html,2014
306,2013-12-09,21:00:00,Portland Trail Blazers,105,Utah Jazz,94,Box Score,,17555,,False,/boxscores/201312090UTA.html,2014
307,2013-12-09,22:00:00,Dallas Mavericks,97,Sacramento Kings,112,Box Score,,15329,,False,/boxscores/201312090SAC.html,2014
308,2013-12-10,19:00:00,New York Knicks,94,Cleveland Cavaliers,109,Box Score,,14580,,False,/boxscores/201312100CLE.html,2014
309,2013-12-10,19:00:00,Miami Heat,84,Indiana Pacers,90,Box Score,,18165,,False,/boxscores/201312100IND.html,2014
310,2013-12-10,19:00:00,San Antonio Spurs,116,Toronto Raptors,103,Box Score,,17702,,False,/boxscores/201312100TOR.html,2014
311,2013-12-10,19:30:00,Oklahoma City Thunder,101,Atlanta Hawks,92,Box Score,,12503,,False,/boxscores/201312100ATL.html,2014
312,2013-12-10,19:30:00,Boston Celtics,96,Brooklyn Nets,104,Box Score,,15738,,False,/boxscores/201312100BRK.html,2014
313,2013-12-10,19:30:00,Minnesota Timberwolves,121,Detroit Pistons,94,Box Score,,11251,,False,/boxscores/201312100DET.html,2014
314,2013-12-10,20:00:00,Milwaukee Bucks,78,Chicago Bulls,74,Box Score,,21303,,False,/boxscores/201312100CHI.html,2014
315,2013-12-10,22:30:00,Phoenix Suns,114,Los Angeles Lakers,108,Box Score,,18997,,False,/boxscores/201312100LAL.html,2014
316,2013-12-11,19:00:00,Orlando Magic,92,Charlotte Bobcats,83,Box Score,,11377,,False,/boxscores/201312110CHA.html,2014
317,2013-12-11,19:30:00,Los Angeles Clippers,96,Boston Celtics,88,Box Score,,17587,,False,/boxscores/201312110BOS.html,2014
318,2013-12-11,20:00:00,Oklahoma City Thunder,116,Memphis Grizzlies,100,Box Score,,16345,,False,/boxscores/201312110MEM.html,2014
319,2013-12-11,20:00:00,San Antonio Spurs,109,Milwaukee Bucks,77,Box Score,,11087,,False,/boxscores/201312110MIL.html,2014
320,2013-12-11,20:00:00,Philadelphia 76ers,99,Minnesota Timberwolves,106,Box Score,,13450,,False,/boxscores/201312110MIN.html,2014
321,2013-12-11,20:00:00,Detroit Pistons,106,New Orleans Pelicans,111,Box Score,OT,14517,,False,/boxscores/201312110NOP.html,2014
322,2013-12-11,20:00:00,Chicago Bulls,78,New York Knicks,83,Box Score,,19812,,False,/boxscores/201312110NYK.html,2014
323,2013-12-11,22:00:00,Utah Jazz,122,Sacramento Kings,101,Box Score,,15198,,False,/boxscores/201312110SAC.html,2014
324,2013-12-11,22:30:00,Dallas Mavericks,93,Golden State Warriors,95,Box Score,,19596,,False,/boxscores/201312110GSW.html,2014
325,2013-12-12,20:00:00,Los Angeles Clippers,93,Brooklyn Nets,102,Box Score,,15563,,False,/boxscores/201312120BRK.html,2014
326,2013-12-12,22:30:00,Houston Rockets,104,Portland Trail Blazers,111,Box Score,,19997,,False,/boxscores/201312120POR.html,2014
327,2013-12-13,19:00:00,Charlotte Bobcats,94,Indiana Pacers,99,Box Score,,18165,,False,/boxscores/201312130IND.html,2014
328,2013-12-13,19:00:00,Cleveland Cavaliers,109,Orlando Magic,100,Box Score,,16119,,False,/boxscores/201312130ORL.html,2014
329,2013-12-13,19:00:00,Philadelphia 76ers,100,Toronto Raptors,108,Box Score,,17133,,False,/boxscores/201312130TOR.html,2014
330,2013-12-13,19:30:00,Washington Wizards,99,Atlanta Hawks,101,Box Score,OT,11251,,False,/boxscores/201312130ATL.html,2014
331,2013-12-13,19:30:00,New York Knicks,86,Boston Celtics,90,Box Score,,17479,,False,/boxscores/201312130BOS.html,2014
332,2013-12-13,19:30:00,Brooklyn Nets,99,Detroit Pistons,103,Box Score,,15159,,False,/boxscores/201312130DET.html,2014
333,2013-12-13,20:00:00,Memphis Grizzlies,98,New Orleans Pelicans,104,Box Score,,15516,,False,/boxscores/201312130NOP.html,2014
334,2013-12-13,20:00:00,Los Angeles Lakers,97,Oklahoma City Thunder,122,Box Score,,18203,,False,/boxscores/201312130OKC.html,2014
335,2013-12-13,20:30:00,Chicago Bulls,91,Milwaukee Bucks,90,Box Score,,15219,,False,/boxscores/201312130MIL.html,2014
336,2013-12-13,20:30:00,Minnesota Timberwolves,110,San Antonio Spurs,117,Box Score,,18581,,False,/boxscores/201312130SAS.html,2014
337,2013-12-13,21:00:00,Utah Jazz,103,Denver Nuggets,93,Box Score,,15616,,False,/boxscores/201312130DEN.html,2014
338,2013-12-13,21:00:00,Sacramento Kings,107,Phoenix Suns,116,Box Score,,14128,,False,/boxscores/201312130PHO.html,2014
339,2013-12-13,22:30:00,Houston Rockets,116,Golden State Warriors,112,Box Score,,19596,,False,/boxscores/201312130GSW.html,2014
340,2013-12-14,19:00:00,Los Angeles Lakers,88,Charlotte Bobcats,85,Box Score,,17101,,False,/boxscores/201312140CHA.html,2014
341,2013-12-14,19:00:00,Los Angeles Clippers,113,Washington Wizards,97,Box Score,,16509,,False,/boxscores/201312140WAS.html,2014
342,2013-12-14,19:30:00,Cleveland Cavaliers,107,Miami Heat,114,Box Score,,19656,,False,/boxscores/201312140MIA.html,2014
343,2013-12-14,19:30:00,Atlanta Hawks,106,New York Knicks,111,Box Score,,19812,,False,/boxscores/201312140NYK.html,2014
344,2013-12-14,20:00:00,Toronto Raptors,99,Chicago Bulls,77,Box Score,,21386,,False,/boxscores/201312140CHI.html,2014
345,2013-12-14,20:00:00,Portland Trail Blazers,139,Philadelphia 76ers,105,Box Score,,10189,,False,/boxscores/201312140PHI.html,2014
346,2013-12-14,20:30:00,Milwaukee Bucks,93,Dallas Mavericks,106,Box Score,,19973,,False,/boxscores/201312140DAL.html,2014
347,2013-12-14,21:00:00,San Antonio Spurs,100,Utah Jazz,84,Box Score,,19330,,False,/boxscores/201312140UTA.html,2014
348,2013-12-15,18:00:00,Portland Trail Blazers,111,Detroit Pistons,109,Box Score,OT,13003,,False,/boxscores/201312150DET.html,2014
349,2013-12-15,18:00:00,Minnesota Timberwolves,101,Memphis Grizzlies,93,Box Score,,15417,,False,/boxscores/201312150MEM.html,2014
350,2013-12-15,18:00:00,Houston Rockets,91,Sacramento Kings,106,Box Score,,15606,,False,/boxscores/201312150SAC.html,2014
351,2013-12-15,19:00:00,Orlando Magic,98,Oklahoma City Thunder,101,Box Score,,18203,,False,/boxscores/201312150OKC.html,2014
352,2013-12-15,20:00:00,New Orleans Pelicans,93,Denver Nuggets,102,Box Score,,15111,,False,/boxscores/201312150DEN.html,2014
353,2013-12-15,20:00:00,Golden State Warriors,102,Phoenix Suns,106,Box Score,,14393,,False,/boxscores/201312150PHO.html,2014
354,2013-12-16,19:00:00,Detroit Pistons,101,Indiana Pacers,96,Box Score,,15443,,False,/boxscores/201312160IND.html,2014
355,2013-12-16,19:30:00,Los Angeles Lakers,100,Atlanta Hawks,114,Box Score,,15146,,False,/boxscores/201312160ATL.html,2014
356,2013-12-16,19:30:00,Minnesota Timberwolves,97,Boston Celtics,101,Box Score,,17071,,False,/boxscores/201312160BOS.html,2014
357,2013-12-16,19:30:00,Philadelphia 76ers,94,Brooklyn Nets,130,Box Score,,16733,,False,/boxscores/201312160BRK.html,2014
358,2013-12-16,19:30:00,Utah Jazz,94,Miami Heat,117,Box Score,,19600,,False,/boxscores/201312160MIA.html,2014
359,2013-12-16,19:30:00,Washington Wizards,102,New York Knicks,101,Box Score,,19812,,False,/boxscores/201312160NYK.html,2014
360,2013-12-16,20:00:00,Orlando Magic,83,Chicago Bulls,82,Box Score,,21200,,False,/boxscores/201312160CHI.html,2014
361,2013-12-16,22:30:00,San Antonio Spurs,92,Los Angeles Clippers,115,Box Score,,19253,,False,/boxscores/201312160LAC.html,2014
362,2013-12-17,19:00:00,Sacramento Kings,87,Charlotte Bobcats,95,Box Score,,11339,,False,/boxscores/201312170CHA.html,2014
363,2013-12-17,19:00:00,Portland Trail Blazers,119,Cleveland Cavaliers,116,Box Score,,15689,,False,/boxscores/201312170CLE.html,2014
364,2013-12-17,20:00:00,Los Angeles Lakers,96,Memphis Grizzlies,92,Box Score,,17217,,False,/boxscores/201312170MEM.html,2014
